"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.594966529E2,-1.034826979E-1,1.095943630E-2,-8.639846419E-3,1.044194663E-1
2.595066489E2,-1.056926439E-1,2.344148755E-2,-2.473395062E-4,1.082612557E-1
2.595166449E2,-1.228182797E-1,1.663123548E-2,-1.639208436E-2,1.250185116E-1
2.595266409E2,-1.328032775E-1,1.926657557E-2,-7.621846745E-3,1.344098360E-1
2.595366369E2,-1.410773709E-1,1.577988088E-2,-2.389174600E-3,1.419772425E-1
2.595466329E2,-1.541602327E-1,7.666869164E-3,-1.633128474E-3,1.543594031E-1
2.595566289E2,-1.598302777E-1,1.004551649E-2,-3.160421202E-3,1.601768346E-1
2.595666249E2,-1.691668193E-1,5.700450540E-3,-1.104714453E-2,1.696229563E-1
2.595766209E2,-1.722428933E-1,7.204354405E-3,-1.121028185E-2,1.727575973E-1
2.595866169E2,-1.934362726E-1,1.231131256E-2,-1.832751388E-2,1.946922128E-1
2.595966129E2,-1.969131732E-1,8.595991731E-3,-1.901807119E-2,1.980161001E-1
2.596066089E2,-1.948838970E-1,1.087640584E-2,-2.297487974E-2,1.965346652E-1
2.596166039E2,-2.078731942E-1,1.391169548E-2,-2.019862632E-2,2.093150368E-1
2.596265999E2,-2.187601250E-1,1.051621735E-2,-2.246032705E-2,2.201614168E-1
2.596365959E2,-2.227109425E-1,4.880670905E-3,-1.805503249E-2,2.234948971E-1
2.596465919E2,-2.296787770E-1,1.192831993E-3,-2.195980310E-2,2.307292708E-1
2.596565879E2,-2.378948459E-1,2.449983358E-3,-2.324501882E-2,2.390403544E-1
2.596665839E2,-2.473331290E-1,2.809002399E-3,-2.564939618E-2,2.486754084E-1
2.596765799E2,-2.445823064E-1,9.006466269E-3,-2.473723054E-2,2.459950236E-1
2.596865759E2,-2.457887332E-1,2.480973601E-3,-3.341391156E-2,2.480619803E-1
2.596965719E2,-2.568944961E-1,7.431811094E-4,-3.011842310E-2,2.586550866E-1
2.597065679E2,-2.624765405E-1,1.845381260E-3,-3.667490602E-2,2.650328064E-1
2.597165639E2,-2.656509939E-1,-1.993900537E-3,-3.291748524E-2,2.676900951E-1
2.597265589E2,-2.733526540E-1,-9.428050518E-3,-3.206613292E-2,2.753884501E-1
2.597365549E2,-2.689966245E-1,-7.584423423E-3,-2.759476483E-2,2.705146549E-1
2.597465509E2,-2.675697577E-1,-9.190068841E-3,-3.734382749E-2,2.703194297E-1
2.597565469E2,-2.752782883E-1,1.472913623E-3,-2.817422618E-2,2.767202423E-1
2.597665429E2,-2.696249078E-1,5.241444111E-3,-1.624590397E-2,2.701647517E-1
2.597765389E2,-2.752487598E-1,2.397358418E-5,-2.886127174E-2,2.767577521E-1
2.597865349E2,-2.723394594E-1,-3.557446003E-3,-2.985763272E-2,2.739943700E-1
2.597965309E2,-2.818734907E-1,1.539571881E-3,-2.770878097E-2,2.832363176E-1
2.598065269E2,-2.805043652E-1,-2.200891972E-3,-2.378705343E-2,2.815197448E-1
2.598165229E2,-2.733340891E-1,1.876956224E-4,-3.180359066E-2,2.751781747E-1
2.598265189E2,-2.748927923E-1,-8.360348940E-3,-3.411732932E-2,2.771280117E-1
2.598365139E2,-2.713692784E-1,1.048405766E-3,-2.365549793E-2,2.724003800E-1
2.598465099E2,-2.686664030E-1,-2.719540000E-3,-3.008217037E-2,2.703589632E-1
2.598565059E2,-2.670956764E-1,-3.051077127E-3,-2.994007846E-2,2.687858213E-1
2.598665019E2,-2.626423091E-1,4.692390561E-3,-2.700711966E-2,2.640689030E-1
2.598764979E2,-2.631635883E-1,-2.836484313E-3,-3.525578678E-2,2.655298295E-1
2.598864939E2,-2.525722343E-1,-6.028479338E-3,-3.244444777E-2,2.547189005E-1
2.598964899E2,-2.540012938E-1,8.034074306E-4,-3.227370908E-2,2.560447129E-1
2.599064859E2,-2.505713171E-1,-7.037708759E-3,-2.066113651E-2,2.515201719E-1
2.599164819E2,-2.460509808E-1,-3.804198503E-3,-1.400174032E-2,2.464784084E-1
2.599264779E2,-2.324889489E-1,1.074718237E-3,-2.078743408E-2,2.334189019E-1
2.599364739E2,-2.312313589E-1,1.146054268E-4,-2.461970150E-2,2.325383499E-1
2.599464701E2,-2.308211768E-1,6.640098095E-3,-2.397358418E-2,2.321577896E-1
2.599564651E2,-2.250936829E-1,2.952843904E-4,-2.169316779E-2,2.261367878E-1
2.599664611E2,-2.125559369E-1,4.729228020E-3,-2.295207788E-2,2.138438444E-1
2.599764571E2,-2.079512545E-1,4.976565242E-3,-1.448472490E-2,2.085145024E-1
2.599864531E2,-1.973381196E-1,-2.257025242E-3,-3.757423062E-3,1.973867925E-1
2.599964491E2,-1.943808903E-1,5.933169723E-3,-4.614037871E-3,1.945261483E-1
2.600064451E2,-1.843901914E-1,-8.373212814E-4,-1.058930755E-2,1.846959048E-1
2.600164411E2,-1.663345742E-1,-2.360520959E-3,-7.931748033E-3,1.665403112E-1
2.600264371E2,-1.719774297E-1,5.855986476E-3,-1.004960954E-2,1.723703094E-1
2.600364331E2,-1.645424026E-1,1.153714120E-2,-8.422914147E-3,1.651612950E-1
2.600464291E2,-1.533441076E-1,3.458628058E-3,-9.827417631E-3,1.536976108E-1
2.600564251E2,-1.457351258E-1,4.822783470E-3,-1.182423949E-2,1.462935364E-1
2.600664201E2,-1.260414020E-1,1.443268239E-2,-8.559156556E-3,1.271534369E-1
2.600764161E2,-1.197930765E-1,1.013614833E-2,-1.390760243E-2,1.210229073E-1
2.600864121E2,-1.122712183E-1,3.169190884E-4,-1.719958598E-2,1.135814802E-1
2.600964081E2,-9.789642334E-2,1.506067336E-2,-1.240779161E-2,9.982227646E-2
2.601064041E2,-8.779125611E-2,1.021157742E-2,-1.232359171E-2,8.923817499E-2
2.601164001E2,-8.249104748E-2,1.106644034E-2,-3.858578180E-3,8.331943136E-2
2.601263961E2,-6.995826250E-2,1.253935397E-2,-8.034080017E-4,7.107769942E-2
2.601363921E2,-5.036716646E-2,1.627630949E-2,-6.904976964E-3,5.338022494E-2
2.601463881E2,-4.319381143E-2,1.449056983E-2,1.117402911E-3,4.557335350E-2
2.601563841E2,-3.114534035E-2,1.347432375E-2,3.094346523E-3,3.407586546E-2
2.601663801E2,-1.641313434E-2,8.286089301E-3,4.792377949E-3,1.900045108E-2
2.601763761E2,-1.294644808E-2,1.913150489E-2,1.044312716E-2,2.535121106E-2
2.601863711E2,-2.279390842E-3,1.218091965E-2,6.281079054E-3,1.389324945E-2
2.601963671E2,1.388128996E-2,2.425834358E-2,1.270366073E-2,3.070082149E-2
2.602063631E2,3.351275006E-2,2.423261583E-2,8.242236326E-3,4.216940296E-2
2.602163591E2,3.662843892E-2,1.793691874E-2,2.395020102E-3,4.085476365E-2
2.602263551E2,5.135697216E-2,2.467934310E-2,1.120677352E-2,5.807064954E-2
2.602363511E2,5.524566293E-2,1.497238040E-2,1.294339657E-2,5.868378790E-2
2.602463471E2,6.308137044E-2,2.294447422E-2,4.157370329E-3,6.725319265E-2
2.602563431E2,7.746303588E-2,2.719013751E-2,1.356203198E-2,8.320909936E-2
2.602663391E2,9.851683119E-2,1.528462172E-2,8.336961219E-3,1.000434436E-1
2.602763351E2,1.018174565E-1,2.090204179E-2,1.280189623E-2,1.047262066E-1
2.602863311E2,1.122469889E-1,1.889059961E-2,4.564338822E-3,1.139169630E-1
2.602963261E2,1.197841961E-1,1.494723737E-2,1.847018709E-2,1.221180631E-1
2.603063221E2,1.411173238E-1,2.134292185E-2,1.119858970E-2,1.431608459E-1
2.603163181E2,1.443040564E-1,2.250827193E-2,1.848071208E-2,1.472135174E-1
2.603263141E2,1.582290177E-1,2.532838404E-2,1.739195824E-2,1.611844574E-1
2.603363101E2,1.587857457E-1,2.710125983E-2,1.900579432E-2,1.621992958E-1
2.603463061E2,1.718651631E-1,2.064593375E-2,2.574061275E-2,1.750041943E-1
2.603563021E2,1.840616145E-1,1.913267434E-2,3.347648134E-2,1.880569380E-1
2.603662981E2,1.918262418E-1,2.660249233E-2,2.514302731E-2,1.952874073E-1
2.603762941E2,1.965328118E-1,2.793156445E-2,3.563059330E-2,2.016800873E-1
2.603862901E2,2.083655298E-1,2.371747613E-2,3.580250144E-2,2.127452274E-1
2.603962861E2,2.090688767E-1,2.353855133E-2,3.085810274E-2,2.126407325E-1
2.604062821E2,2.276404742E-1,3.398694098E-2,3.002428522E-2,2.321136690E-1
2.604162781E2,2.309840583E-1,2.286202848E-2,3.064058175E-2,2.341263607E-1
2.604262731E2,2.416011035E-1,2.325379193E-2,3.084289312E-2,2.446694017E-1
2.604362691E2,2.504450172E-1,2.274099112E-2,3.310342669E-2,2.536448229E-1
2.604462651E2,2.597441366E-1,2.041847706E-2,2.700127244E-2,2.619408319E-1
2.604562611E2,2.550534271E-1,1.912273407E-2,2.517342826E-2,2.570051189E-1
2.604662571E2,2.627865160E-1,2.050443113E-2,3.054585000E-2,2.653492673E-1
2.604762531E2,2.722273573E-1,2.306843519E-2,3.614280939E-2,2.755833621E-1
2.604862491E2,2.778076476E-1,2.620605111E-2,2.100202918E-2,2.798301831E-1
2.604962451E2,2.818864094E-1,2.678667963E-2,2.348826984E-2,2.841287962E-1
2.605062411E2,2.819668452E-1,2.210247517E-2,3.573583861E-2,2.850804647E-1
2.605162371E2,2.936927053E-1,2.129438996E-2,3.095281621E-2,2.960860230E-1
2.605262331E2,2.923335931E-1,1.940515459E-2,3.942777514E-2,2.956180629E-1
2.605362281E2,2.922866692E-1,1.839124739E-2,3.953770280E-2,2.955215134E-1
2.605462241E2,2.921763030E-1,9.856651425E-3,3.828055143E-2,2.948381695E-1
2.605562201E2,3.027084540E-1,2.091724455E-2,4.664674759E-2,3.069948832E-1
2.605662161E2,3.024598377E-1,2.431155324E-2,5.410662989E-2,3.082215639E-1
2.605762121E2,2.986647389E-1,1.346379876E-2,4.465285162E-2,3.022842657E-1
2.605862081E2,2.991503502E-1,2.697905302E-2,4.810855607E-2,3.041927587E-1
2.605962041E2,3.102961665E-1,1.996414840E-2,4.256655594E-2,3.138378400E-1
2.606062001E2,3.057202817E-1,2.310351849E-2,4.366115471E-2,3.096852590E-1
2.606161961E2,3.049842269E-1,1.542904794E-2,4.395937184E-2,3.085220584E-1
2.606261921E2,2.945529403E-1,1.446016431E-2,4.320975880E-2,2.980563944E-1
2.606361881E2,3.085893277E-1,2.200190306E-2,3.718829612E-2,3.115997854E-1
2.606461841E2,2.941787185E-1,1.933264911E-2,3.337006430E-2,2.966958560E-1
2.606561791E2,2.934119658E-1,1.515130520E-2,3.810045719E-2,2.962630395E-1
2.606661751E2,2.916750870E-1,2.651127577E-2,4.546912292E-2,2.963859734E-1
2.606761711E2,2.781567629E-1,1.269488990E-2,3.271517614E-2,2.803616017E-1
2.606861671E2,2.810430582E-1,1.816320598E-2,3.538384080E-2,2.838434759E-1
2.606961631E2,2.737141581E-1,2.136163294E-2,2.205335855E-2,2.754307723E-1
2.607061591E2,2.795583770E-1,1.675636590E-2,2.943020125E-2,2.816021994E-1
2.607161551E2,2.776163705E-1,1.242065549E-2,3.403313855E-2,2.799703134E-1
2.607261511E2,2.522120458E-1,1.404852033E-2,3.468100548E-2,2.549726438E-1
2.607361471E2,2.594591580E-1,1.506067336E-2,3.390916844E-2,2.620986651E-1
2.607461431E2,2.500740845E-1,1.470574737E-2,3.715321282E-2,2.532462595E-1
2.607561391E2,2.458141686E-1,1.973376811E-2,2.819059610E-2,2.482110731E-1
2.607661341E2,2.368962146E-1,2.968455970E-2,3.486460348E-2,2.412810190E-1
2.607761301E2,2.285499355E-1,1.687389493E-2,2.988862296E-2,2.311128104E-1
2.607861261E2,2.212386136E-1,2.036526740E-2,2.930273652E-2,2.240980112E-1
2.607961221E2,2.160784458E-1,1.920576453E-2,2.520617723E-2,2.183898063E-1
2.608061181E2,2.040051149E-1,1.863916934E-2,3.031196594E-2,2.070852984E-1
2.608161141E2,2.006276169E-1,2.000975668E-2,3.632875085E-2,2.048697371E-1
2.608261101E2,1.798294729E-1,1.179968119E-2,2.460741778E-2,1.818884185E-1
2.608361061E2,1.718616914E-1,1.914904654E-2,2.750179867E-2,1.750984748E-1
2.608461021E2,1.739625959E-1,2.036877573E-2,2.030855169E-2,1.763244427E-1
2.608560981E2,1.564571652E-1,1.575006008E-2,1.396315098E-2,1.578666479E-1
2.608660941E2,1.432750926E-1,2.355024576E-2,1.967003574E-2,1.465239794E-1
2.608760901E2,1.428277440E-1,1.728729308E-2,1.747381926E-2,1.449273933E-1
2.608860851E2,1.292301171E-1,1.536999106E-2,1.634998898E-2,1.311639506E-1
2.608960811E2,1.270142417E-1,2.348592639E-2,2.030387163E-2,1.307534073E-1
2.609060771E2,1.042296888E-1,1.485134304E-2,1.040570498E-2,1.057954116E-1
2.609160731E2,1.016898045E-1,1.954490304E-2,1.500044703E-2,1.046318928E-1
2.609260691E2,8.480759555E-2,1.811350465E-2,1.512090082E-2,8.802879617E-2
2.609360651E2,7.368138570E-2,1.534952581E-2,1.066883196E-2,7.601564653E-2
2.609460615E2,6.470324188E-2,2.173000753E-2,1.129565120E-2,6.918305048E-2
2.609560575E2,4.497957850E-2,2.213288069E-2,1.977411389E-2,5.388916839E-2
2.609660535E2,4.635877222E-2,1.536765218E-2,5.388793945E-3,4.913592978E-2
2.609760495E2,3.222241575E-2,2.358708322E-2,1.395262713E-2,4.230024084E-2
2.609860455E2,1.743144521E-2,1.625525951E-2,5.283544635E-3,2.441320520E-2
2.609960415E2,8.941726629E-3,2.196389616E-2,8.680776929E-3,2.525317995E-2
2.610060365E2,-3.122413158E-3,1.347023070E-2,4.110592604E-3,1.442544802E-2
2.610160325E2,-1.487370864E-2,1.382632613E-2,-2.323683500E-3,2.044000998E-2
2.610260285E2,-2.569281176E-2,1.779366195E-2,4.544456005E-3,3.158143540E-2
2.610360245E2,-4.066313650E-2,1.489344299E-2,3.887228966E-3,4.347891285E-2
2.610460205E2,-5.505547310E-2,1.590442657E-2,-4.181928635E-3,5.745906743E-2
2.610560165E2,-6.060110947E-2,1.349011123E-2,5.571811795E-3,6.233396070E-2
2.610660125E2,-6.963827362E-2,7.800185680E-3,-6.412057256E-3,7.036651567E-2
2.610760085E2,-8.575993340E-2,1.051270902E-2,-7.542324041E-3,8.673044378E-2
2.610860045E2,-9.218982409E-2,8.751527667E-3,-6.459419702E-3,9.282928958E-2
2.610960005E2,-1.022231985E-1,1.583893776E-2,1.429058363E-3,1.034528707E-1
2.611059965E2,-1.144089695E-1,1.965073764E-2,-1.250719314E-2,1.167561290E-1
2.611159915E2,-1.239662343E-1,1.030513287E-2,-1.913794825E-3,1.244085432E-1
2.611259875E2,-1.317129180E-1,1.369827211E-2,-3.634629250E-3,1.324731896E-1
2.611359835E2,-1.476959896E-1,1.486128330E-2,-7.998992155E-3,1.486571457E-1
2.611459795E2,-1.593898362E-1,1.693587542E-2,-2.161481738E-2,1.617378870E-1
2.611559755E2,-1.722067867E-1,1.243702769E-2,-1.534075727E-2,1.733355009E-1
2.611659715E2,-1.690147917E-1,8.548044562E-3,-1.758901283E-2,1.701424176E-1
2.611759675E2,-1.776106372E-1,1.080682397E-2,-2.283688545E-2,1.793985765E-1
2.611859635E2,-1.895436350E-1,3.345192075E-3,-1.299777796E-2,1.900182152E-1
2.611959595E2,-1.984495291E-1,9.214042425E-3,-1.265629828E-2,1.990660596E-1
2.612059555E2,-2.071197805E-1,1.119917214E-2,-2.872211029E-2,2.094014913E-1
2.612159515E2,-2.133420950E-1,7.202600241E-3,-2.267140697E-2,2.146642021E-1
2.612259475E2,-2.113360615E-1,9.945529103E-3,-2.362509012E-2,2.128849204E-1
2.612359425E2,-2.259146319E-1,4.909906983E-3,-2.153529525E-2,2.269918436E-1
2.612459385E2,-2.301798834E-1,-1.210373640E-4,-2.134876907E-2,2.311678250E-1
2.612559345E2,-2.304813074E-1,5.027436018E-3,-2.289769650E-2,2.316704829E-1
2.612659305E2,-2.410567278E-1,-3.595452905E-3,-1.994017482E-2,2.419067669E-1
2.612759265E2,-2.475902604E-1,7.840531468E-3,-2.074358225E-2,2.485813894E-1
2.612859225E2,-2.514346585E-1,1.253935397E-2,-1.350882232E-2,2.521093238E-1
2.612959185E2,-2.602985989E-1,2.338886261E-5,-2.177970886E-2,2.612081868E-1
2.613059145E2,-2.556453846E-1,2.623060942E-3,-3.416586349E-2,2.579316758E-1
2.613159105E2,-2.713479178E-1,4.169649482E-3,-2.744215022E-2,2.727639091E-1
2.613259065E2,-2.687504384E-1,-7.238852978E-4,-2.827537616E-2,2.702347481E-1
2.613359025E2,-2.681455440E-1,6.502688527E-3,-3.583290239E-2,2.706073070E-1
2.613458985E2,-2.687810084E-1,-4.239231348E-3,-3.517100215E-2,2.711055163E-1
2.613558935E2,-2.719559003E-1,-3.175038099E-4,-2.294447650E-2,2.729222628E-1
2.613658895E2,-2.807192869E-1,-1.286796749E-2,-3.032483438E-2,2.826455346E-1
2.613758855E2,-2.776939192E-1,-9.259065986E-3,-2.997282972E-2,2.794602183E-1
2.613858815E2,-2.774765307E-1,1.527292728E-3,-3.028740307E-2,2.791287956E-1
2.613958775E2,-2.772888534E-1,-9.098852277E-3,-3.531601310E-2,2.796768101E-1
2.614058735E2,-2.736964520E-1,-2.668669224E-3,-4.023000856E-2,2.766501820E-1
2.614158695E2,-2.724451661E-1,1.958232522E-3,-2.741116226E-2,2.738276374E-1
2.614258655E2,-2.747844909E-1,-8.987755179E-3,-3.635448088E-2,2.773246193E-1
2.614358615E2,-2.765700844E-1,-1.080565453E-3,-2.585346629E-2,2.777779345E-1
2.614458575E2,-2.640438867E-1,-2.760470510E-3,-2.363093734E-2,2.651135898E-1
2.614558535E2,-2.680139999E-1,-2.347072363E-3,-2.146805455E-2,2.688826701E-1
2.614658495E2,-2.682281542E-1,1.202772260E-3,-2.446942806E-2,2.693446533E-1
2.614758445E2,-2.710428576E-1,-4.894119501E-4,-2.382974267E-2,2.720888216E-1
2.614858405E2,-2.522579464E-1,1.554774642E-3,-2.127392471E-2,2.531581892E-1
2.614958365E2,-2.481007223E-1,4.493585229E-3,-2.229250739E-2,2.491407566E-1
2.615058325E2,-2.573992570E-1,-5.040299892E-4,-1.981387496E-2,2.581612310E-1
2.615158285E2,-2.371462561E-1,-1.059340060E-2,-2.191127350E-2,2.383918431E-1
2.615258245E2,-2.352671072E-1,-7.660437226E-3,-2.586632560E-2,2.368087009E-1
2.615358205E2,-2.261838962E-1,-4.576030970E-3,-2.084941457E-2,2.271888929E-1
2.615458165E2,-2.233995983E-1,-3.586682081E-3,-1.667976509E-2,2.240501269E-1
2.615558125E2,-2.087005752E-1,-9.478336573E-4,-2.810931981E-2,2.105871847E-1
2.615658085E2,-2.055441020E-1,4.677772522E-5,-2.303568850E-2,2.068309044E-1
2.615758045E2,-2.055606204E-1,2.970385551E-4,-1.767554591E-2,2.063193685E-1
2.615857995E2,-2.028499974E-1,1.252999842E-2,-1.585062991E-2,2.038537829E-1
2.615957955E2,-1.881765559E-1,9.677141905E-4,-2.683637867E-2,1.900829921E-1
2.616057915E2,-1.801933524E-1,4.151523113E-5,-2.032199800E-2,1.813356820E-1
2.616157875E2,-1.645812866E-1,9.901090264E-3,-2.500210941E-2,1.667637160E-1
2.616257835E2,-1.690959218E-1,-1.185230613E-3,-1.060509731E-2,1.694322981E-1
2.616357795E2,-1.451705772E-1,1.959401965E-3,-5.241445253E-3,1.452783827E-1
2.616457755E2,-1.467975649E-1,-5.062519312E-3,-4.845588753E-3,1.469647369E-1
2.616557715E2,-1.233973002E-1,7.687919140E-3,-7.144713948E-3,1.238428227E-1
2.616657675E2,-1.171833180E-1,1.655989945E-2,4.654372239E-4,1.183485400E-1
2.616757635E2,-1.070063853E-1,1.137634277E-2,-1.164999361E-2,1.082382096E-1
2.616857595E2,-1.052277994E-1,1.054954648E-2,-5.549008796E-3,1.059007752E-1
2.616957555E2,-8.359061639E-2,1.512674689E-2,-4.288348531E-3,8.505644921E-2
2.617057505E2,-7.688868399E-2,7.596117854E-3,1.201310456E-2,7.819133848E-2
2.617157465E2,-5.903070266E-2,8.763806820E-3,-1.310946035E-3,5.969209953E-2
2.617257425E2,-6.450749720E-2,1.578689754E-2,1.036828279E-2,6.721565753E-2
2.617357385E2,-3.801305959E-2,1.070683658E-2,4.102991223E-3,3.970470483E-2
2.617457345E2,-2.911811069E-2,1.926365197E-2,-1.792756319E-3,3.495949989E-2
2.617557305E2,-1.904362307E-2,1.855613887E-2,-3.622934247E-3,2.683496827E-2
2.617657265E2,-1.196923217E-2,1.652130783E-2,9.352036715E-3,2.244274319E-2
2.617757225E2,-2.785887625E-3,1.585355580E-2,9.631533623E-3,1.875800739E-2
2.617857185E2,1.501946876E-2,2.418349922E-2,2.915422295E-3,2.861687899E-2
2.617957145E2,3.388229409E-2,1.771530926E-2,2.982085693E-4,3.823520581E-2
2.618057105E2,3.299967516E-2,2.279069245E-2,-6.338364637E-4,4.010979895E-2
2.618157065E2,4.886508984E-2,1.695692539E-2,-5.764182906E-3,5.204382892E-2
2.618257015E2,5.754599411E-2,1.188563526E-2,6.182848115E-3,5.908500126E-2
2.618356975E2,6.981109539E-2,1.371347487E-2,7.073962638E-3,7.149607947E-2
2.618456935E2,7.723455593E-2,2.468811393E-2,1.278669119E-2,8.208641222E-2
2.618556895E2,8.973984987E-2,2.115873456E-2,1.359711528E-2,9.319771588E-2
2.618656855E2,9.546341518E-2,1.853976667E-2,1.068169470E-2,9.783192315E-2
2.618756815E2,1.155980282E-1,1.577871144E-2,1.064427366E-2,1.171544810E-1
2.618856775E2,1.168347143E-1,2.470331669E-2,2.079971780E-2,1.212156450E-1
2.618956735E2,1.342322274E-1,2.360871792E-2,2.222176065E-2,1.380922484E-1
2.619056695E2,1.499444633E-1,1.069689631E-2,1.951684097E-2,1.515871787E-1
2.619156655E2,1.516456376E-1,2.578329742E-2,2.376893163E-2,1.556474861E-1
2.619256615E2,1.493745790E-1,2.605460823E-2,2.436885595E-2,1.535755469E-1
2.619356575E2,1.759359216E-1,2.154172719E-2,3.113525847E-2,1.799636042E-1
2.619456518E2,1.883575638E-1,2.690596282E-2,1.732413282E-2,1.910566101E-1
2.619556478E2,1.916716195E-1,2.030270219E-2,2.565290679E-2,1.944435163E-1
2.619656438E2,2.016137499E-1,2.402094662E-2,2.422501445E-2,2.044797333E-1
2.619756398E2,2.014160043E-1,2.489569008E-2,2.198085536E-2,2.041356416E-1
2.619856358E2,2.215665327E-1,1.168975353E-2,1.812754025E-2,2.226139854E-1
2.619956318E2,2.259026817E-1,2.003723860E-2,2.869229177E-2,2.285973756E-1
2.620056278E2,2.299443868E-1,2.658261180E-2,2.267316341E-2,2.325835949E-1
2.620156238E2,2.300417064E-1,1.245690823E-2,2.727023979E-2,2.319871273E-1
2.620256198E2,2.506549323E-1,2.616804421E-2,2.205335855E-2,2.529802605E-1
2.620356158E2,2.519948948E-1,2.324969888E-2,3.429742356E-2,2.553787164E-1
2.620456118E2,2.580030551E-1,1.867015958E-2,2.671709319E-2,2.600537528E-1
2.620556078E2,2.577801300E-1,2.215919316E-2,2.971086761E-2,2.604311059E-1
2.620656028E2,2.659820194E-1,1.484724998E-2,3.667022367E-2,2.689081270E-1
2.620755988E2,2.695494787E-1,1.694756985E-2,3.361213446E-2,2.721652388E-1
2.620855948E2,2.777483714E-1,1.363863051E-2,2.392563244E-2,2.791103831E-1
2.620955908E2,2.793415915E-1,1.524778426E-2,4.121818801E-2,2.827775781E-1
2.621055868E2,2.995555622E-1,1.832985163E-2,3.143579622E-2,3.017577300E-1
2.621155828E2,2.825688160E-1,2.138443708E-2,4.455577870E-2,2.868582356E-1
2.621255788E2,2.999607743E-1,1.334510028E-2,4.671223184E-2,3.038693640E-1
2.621355748E2,2.868757289E-1,1.994660676E-2,3.790632506E-2,2.900559264E-1
2.621455708E2,2.958753978E-1,2.098214865E-2,3.589371800E-2,2.987822963E-1
2.621555668E2,2.928389387E-1,2.049507558E-2,3.693686128E-2,2.958699442E-1
2.621655628E2,2.983708798E-1,1.997818172E-2,3.284030656E-2,3.008368252E-1
2.621755588E2,2.930455647E-1,2.107862771E-2,3.566217283E-2,2.959591223E-1
2.621855538E2,3.028803621E-1,1.691657960E-2,4.024170756E-2,3.060099336E-1
2.621955498E2,2.968264474E-1,1.945836425E-2,3.839164853E-2,2.999308028E-1
2.622055458E2,3.052311255E-1,1.583484471E-2,3.296777586E-2,3.074144703E-1
2.622155418E2,2.964988571E-1,9.195916057E-3,4.213152766E-2,2.996184286E-1
2.622255378E2,3.028666212E-1,2.199254751E-2,3.639891744E-2,3.058377733E-1
2.622355338E2,3.049778315E-1,2.337541401E-2,3.620244642E-2,3.080073129E-1
2.622455298E2,2.968906571E-1,1.454728782E-2,2.702232698E-2,2.984725985E-1
2.622555258E2,2.839608553E-1,1.692008793E-2,3.442490200E-2,2.865399285E-1
2.622655218E2,2.815912347E-1,1.402688563E-2,4.026626587E-2,2.848012449E-1
2.622755178E2,2.730730109E-1,2.398469388E-2,3.955407500E-2,2.769632822E-1
2.622855138E2,2.861424150E-1,2.598911941E-2,3.728769422E-2,2.897296811E-1
2.622955098E2,2.792675512E-1,1.614474714E-2,2.945944190E-2,2.812807791E-1
2.623055048E2,2.659405772E-1,2.288658679E-2,3.470439434E-2,2.691701719E-1
2.623155008E2,2.610139326E-1,2.901973128E-2,3.976106187E-2,2.656150595E-1
2.623254968E2,2.572479603E-1,2.106751800E-2,3.526455760E-2,2.605070870E-1
2.623354928E2,2.535909654E-1,2.327484190E-2,3.949560285E-2,2.577013750E-1
2.623454888E2,2.521192212E-1,1.782757580E-2,2.682468653E-2,2.541682277E-1
2.623554848E2,2.397027319E-1,1.566410601E-2,4.195610662E-2,2.438505255E-1
2.623654808E2,2.290744307E-1,1.857484996E-2,3.538149734E-2,2.325338045E-1
2.623754768E2,2.181898388E-1,2.371221364E-2,3.300752779E-2,2.219427217E-1
2.623854728E2,2.172816566E-1,2.090847373E-2,2.463548899E-2,2.196710948E-1
2.623954688E2,2.100529997E-1,1.914612293E-2,1.773226162E-2,2.116678289E-1
